CD_MUN,MUN,AR_TER_km2,POP_EST,DENS_DEM,ESC,IDHM,MORT_INF,PIB_P_CAP,MD_CIR_G,MD_CLIN,MD_GIN_OBS,MD_FAM,MD_PED,MD_GERI,MD_URO,AS_SOC,ENF,FISIO,FONO,NUTRI,ODONTO,PSICO,PSIQ,POSTO,CS_UBS,POLICL,HOSP_GER,HOSP_ESP,PRT_SOC,PRT_ESP
4313490,Novo Barreiro,123344,4185,32.19,99.2,706,45.45,21293.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4313508,Osório,663562,46815,61.65,97.1,751,22.45,34323.48,5.0,29.0,6.0,2.0,8.0,0.0,0.0,10.0,61.0,17.0,8.0,10.0,24.0,35.0,4.0,14.0,5.0,2.0,1.0,0.0,0.0,0.0
4313607,Paim Filho,182115,3731,23.29,98.7,706,71.43,28327.75,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4313656,Palmares do Sul,949201,11342,11.56,95.6,715,23.44,41484.76,0.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0
4313706,Palmeira das Missões,1421.101,32967,24.18,98.3,737,10.06,43616.98,1.0,31.0,2.0,0.0,6.0,0.0,0.0,7.0,52.0,13.0,5.0,5.0,4.0,10.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0
4313805,Palmitinho,144181,7056,48.04,98.7,0.72,24.365,25956.58,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,6.0,2.0,2.0,7.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
4313904,Panambi,491.57,44583,77.53,99.1,761,14.06,49260.55,0.0,22.0,2.0,0.0,2.0,0.0,1.0,5.0,17.0,17.0,3.0,6.0,18.0,15.0,3.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0
4313953,Pantano Grande,841225,8995,11.76,98.4,661,17.24,37352.14,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
4314001,Paraí,121745,7793,56.57,96,773,15.15,38249.25,0.0,11.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,6.0,1.0,2.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4314027,Paraíso do Sul,337534,7635,21.71,99.2,676,24.365,20382.24,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4314035,Pareci Novo,57373,3885,61.16,97.7,749,24.365,25141.19,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4314050,Parobé,108707,59419,474.03,96.6,704,13.26,21283.76,0.0,24.0,4.0,0.0,6.0,0.0,1.0,8.0,45.0,20.0,3.0,7.0,16.0,19.0,2.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0
4314068,Passa Sete,304833,5790,16.92,98.6,622,25.64,18428.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4314076,Passo do Sobrado,265133,6612,22.67,98.5,698,16.67,26492.16,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4314100,Passo Fundo,784407,206103,235.92,97.3,776,11.33,45327.11,12.0,435.0,26.0,3.0,79.0,0.0,1.0,31.0,484.0,182.0,51.0,69.0,163.0,158.0,25.0,2.0,40.0,177.0,5.0,2.0,0.0,0.0
4314134,Paulo Bento,149669,2303,14.8,99.2,0.71,24.365,41540.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4314159,Paverama,171863,8541,46.8,98.8,683,12.2,20008.85,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4314175,Pedras Altas,1373.985,1928,1.61,94.1,0.64,24.365,54878.22,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4314209,Pedro Osório,603757,7683,12.83,95.8,678,24.365,19281.18,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4314308,Pejuçara,414106,3840,9.59,100,741,24.365,68905.46,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4314407,Pelotas,1609.708,343826,203.89,96.9,739,14.05,25884.35,23.0,362.0,74.0,1.0,122.0,1.0,7.0,113.0,693.0,199.0,33.0,99.0,276.0,165.0,47.0,2.0,53.0,10.0,9.0,1.0,0.0,0.0
4314423,Picada Café,84.28,5780,60.86,99.3,758,24.365,60482.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4314456,Pinhal,68222,2581,36.84,98.4,0.72,32.26,28699.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4314464,Pinhal da Serra,438.11,1896,4.86,95.7,0.65,45.45,130250.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4314472,Pinhal Grande,478.11,4309,9.37,97.6,678,31.25,157011.32,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
4314498,Pinheirinho do Vale,105385,4926,42.58,97.3,0.71,24.365,17490.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4314506,Pinheiro Machado,2248.221,12122,5.68,97.1,661,10,23263.4,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,8.0,0.0,2.0,3.0,5.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0
4314548,Pinto Bandeira,104821,3068,156.4084507,97.63774734,658.7617047,24.365,17997.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4314555,Pirapó,293723,2205,9.45,97.9,669,24.365,28699.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4314605,Piratini,3537.799,20743,5.61,97.2,658,13.33,20169.21,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,2.0,0.0,2.0,7.0,7.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
4314704,Planalto,228552,9957,45.67,97.2,687,9.52,19210.19,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
4314753,Poço das Antas,67571,2105,31,99.1,744,38.46,42139.95,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4314779,Pontão,502709,3898,7.63,96.8,725,21.74,57698.04,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4314787,Ponte Preta,99504,1501,17.52,100,725,62.5,39438.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4314803,Portão,159298,38081,193.38,96.2,713,5.81,33064.14,1.0,20.0,1.0,0.0,3.0,0.0,0.0,3.0,23.0,11.0,5.0,6.0,28.0,6.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0
4314902,Porto Alegre,495.39,1492530,2837.53,96.6,805,8.72,52149.66,219.0,1796.0,525.0,64.0,656.0,34.0,55.0,391.0,4444.0,1108.0,280.0,543.0,1122.0,946.0,382.0,0.0,145.0,22.0,20.0,9.0,1.0,3.0
4315008,Porto Lucena,250876,4514,21.65,97.5,693,31.25,21969.76,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
4315057,Porto Mauá,105811,2332,24.08,100,698,24.365,25576.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4315073,Porto Vera Cruz,114284,1258,16.3,100,0.69,24.365,22295.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4315107,Porto Xavier,281497,10144,37.64,99.5,723,15.15,17084.16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,3.0,2.0,4.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
4315131,Pouso Novo,105358,1586,17.6,96.6,715,24.365,25068.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4315149,Presidente Lucena,49628,2972,50.26,98.6,757,24.365,48987.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4315156,Progresso,256039,6235,24.09,99,683,17.24,19875.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
4315172,Protásio Alves,171973,1929,11.57,98.1,733,24.365,26527.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4315206,Putinga,205117,3861,20.19,97.9,715,24.365,23834.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4315305,Quaraí,3139.995,22531,7.31,99.4,704,11.72,19655.67,0.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,10.0,1.0,3.0,13.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0
4315313,Quatro Irmãos,268971,1860,6.62,99.6,689,24.365,71454.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4315321,Quevedos,543359,2793,4.99,96.4,665,24.365,64739.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4315354,Quinze de Novembro,223072,3810,16.33,100,756,24.365,39063.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
4315404,Redentora,303705,11782,33.77,93.5,631,15.63,15104.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4315453,Relvado,123353,2068,17.46,98.2,731,24.365,22419.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4315503,Restinga Sêca,968.62,15702,16.58,97.6,683,12.05,29261.26,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,6.0,2.0,2.0,5.0,4.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0
4315552,Rio dos Índios,235854,2571,15.37,95.1,656,24.365,30590.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4315602,Rio Grande,2709.391,212881,72.79,97.7,744,11.9,51681.23,8.0,262.0,22.0,0.0,55.0,0.0,3.0,33.0,489.0,108.0,9.0,40.0,45.0,79.0,13.0,21.0,19.0,5.0,2.0,1.0,0.0,0.0
4315701,Rio Pardo,2051.112,38257,18.33,96.1,693,13.09,24379.36,1.0,10.0,3.0,0.0,4.0,0.0,0.0,4.0,34.0,12.0,0.0,4.0,12.0,12.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0
4315750,Riozinho,239562,4698,18.07,96.5,661,24.365,26746.67,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4315800,Roca Sales,208108,11556,49.29,98.7,729,24.365,40933.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
4315909,Rodeio Bonito,83278,5868,69.03,99.3,732,20.62,29815.99,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
4315958,Rolador,295326,2270,8.63,98.5,689,24.365,42416.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
4316006,Rolante,296.09,21591,65.91,96.9,688,3.88,29148.17,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,8.0,2.0,3.0,2.0,6.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0
4316105,Ronda Alta,418675,10633,24.37,94.6,724,8.26,33171.06,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,0.0,4.0,3.0,5.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0
4316204,Rondinha,252454,5033,21.88,99.1,764,24.365,36694.9,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
4316303,Roque Gonzales,349074,6750,20.78,97.8,688,29.85,116928.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,7.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
4316402,Rosário do Sul,4343.656,39210,9.09,96.5,699,14.43,22909.03,0.0,23.0,1.0,0.0,5.0,0.0,0.0,3.0,26.0,8.0,1.0,4.0,12.0,8.0,0.0,4.0,8.0,1.0,1.0,0.0,1.0,0.0
4316428,Sagrada Família,77889,2601,33.16,98.6,678,24.365,22059.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
4316436,Saldanha Marinho,221554,2596,12.95,100,762,24.365,61415.45,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4316451,Salto do Jacuí,507698,12512,23.41,96.3,687,24.365,64808,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,6.0,1.0,0.0,9.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0
4316477,Salvador das Missões,94312,2734,28.38,100,753,24.365,45272.54,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4316501,Salvador do Sul,99046,7975,67.59,98.8,0.74,24.365,36513.05,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
4316600,Sananduva,504438,16382,30.47,98.4,747,6.17,36886.58,0.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,7.0,2.0,3.0,10.0,13.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0
4316709,Santa Bárbara do Sul,975799,7813,9.05,99.5,725,12.35,97177.43,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,2.0,2.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
4316733,Santa Cecília do Sul,200056,1630,8.3,99.1,725,24.365,45803.27,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4316758,Santa Clara do Sul,86442,6755,65.75,98.7,0.74,24.365,40944.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4316808,Santa Cruz do Sul,733898,132271,161.4,98.3,773,11.78,73286.09,11.0,267.0,12.0,1.0,35.0,1.0,0.0,21.0,186.0,100.0,32.0,23.0,187.0,47.0,12.0,2.0,43.0,3.0,3.0,0.0,0.0,0.0
4316907,Santa Maria,1780.194,285159,145.98,98.1,784,10.13,27785.51,27.0,178.0,58.0,6.0,73.0,5.0,13.0,66.0,758.0,232.0,73.0,89.0,150.0,174.0,39.0,0.0,40.0,91.0,7.0,0.0,0.0,0.0
4316956,Santa Maria do Herval,140437,6382,43.36,88.1,676,24.365,30458.86,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4316972,Santa Margarida do Sul,955299,2593,2.46,99,663,24.365,89179.78,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4317004,Santana da Boa Vista,1420.616,8037,5.8,98.5,633,14.49,23216.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
4317103,Sant'Ana do Livramento,6946.407,75647,11.86,97.6,727,12.96,33840.09,2.0,37.0,5.0,0.0,10.0,0.0,0.0,5.0,54.0,31.0,6.0,12.0,39.0,22.0,0.0,0.0,14.0,1.0,2.0,1.0,0.0,0.0
4317202,Santa Rosa,489.38,73882,140.03,98.6,769,7.55,41100.58,1.0,87.0,1.0,0.0,8.0,0.0,0.0,13.0,124.0,55.0,17.0,26.0,53.0,68.0,1.0,2.0,20.0,3.0,2.0,0.0,0.0,0.0
4317251,Santa Tereza,74054,1722,23.76,98.6,746,24.365,21624.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4317301,Santa Vitória do Palmar,5195.667,29298,5.91,98.5,712,21.39,44990.62,0.0,16.0,0.0,0.0,2.0,0.0,0.0,5.0,23.0,13.0,1.0,3.0,16.0,12.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0
4317400,Santiago,2414.195,49298,20.33,98.9,766,8.4,29150.81,4.0,34.0,2.0,0.0,5.0,0.0,2.0,5.0,43.0,43.0,9.0,8.0,19.0,41.0,0.0,0.0,12.0,4.0,1.0,0.0,1.0,0.0
4317509,Santo Ângelo,679.34,77544,112.09,99,772,6.38,34128.89,0.0,114.0,5.0,0.0,16.0,0.0,0.0,10.0,127.0,59.0,11.0,13.0,70.0,75.0,1.0,15.0,18.0,0.0,2.0,0.0,1.0,0.0
4317558,Santo Antônio do Palma,126094,2118,16.96,99.2,764,24.365,41726.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4317608,Santo Antônio da Patrulha,1049.583,43397,37.8,96.9,717,20.32,29889.94,2.0,14.0,1.0,0.0,3.0,0.0,0.0,6.0,34.0,12.0,6.0,9.0,18.0,19.0,1.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0
4317707,Santo Antônio das Missões,1710.869,9930,6.55,97.3,686,18.52,36914.92,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,6.0,3.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
4317756,Santo Antônio do Planalto,203.44,2018,9.77,99.2,759,43.48,55201.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4317806,Santo Augusto,467775,13813,29.84,97.7,739,24.365,39859.94,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
4317905,Santo Cristo,367202,14177,39.19,99.8,738,5.85,39854.23,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,6.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
4317954,Santo Expedito do Sul,125595,2287,19.57,98.9,732,24.365,31755.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4318002,São Borja,3616.69,59768,17.05,97.5,736,11.08,31467.27,0.0,58.0,2.0,0.0,7.0,0.0,0.0,12.0,57.0,27.0,7.0,5.0,21.0,20.0,0.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0
4318051,São Domingos do Sul,78.67,3091,37.06,99.1,763,24.365,21209.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4318101,São Francisco de Assis,2506.975,18081,7.68,98,675,5.75,26750.31,0.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,11.0,8.0,0.0,3.0,2.0,6.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
4318200,São Francisco de Paula,3317.858,21871,6.27,96.8,685,14.87,28411.7,0.0,16.0,0.0,2.0,2.0,0.0,0.0,4.0,9.0,4.0,1.0,2.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
4318309,São Gabriel,5053.46,62187,12.03,96.9,699,11.36,29673.16,4.0,39.0,2.0,0.0,0.0,0.0,0.0,8.0,55.0,46.0,4.0,8.0,36.0,18.0,2.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0
4318408,São Jerônimo,935596,24569,23.64,96,696,3.4,24175.77,0.0,19.0,2.0,0.0,4.0,0.0,0.0,3.0,26.0,6.0,1.0,1.0,11.0,7.0,1.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0
4318424,São João da Urtiga,171029,4625,27.61,98.7,694,25.64,28405.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4318432,São João do Polêsine,78.32,2535,30.94,99,748,24.365,29436.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
4318440,São Jorge,125.62,2808,23.5,98.4,732,24.365,30950.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4318457,São José das Missões,98125,2491,27.74,99,651,24.365,23328.64,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4318465,São José do Herval,103094,1917,21.38,95.3,717,24.365,22473.78,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4318481,São José do Hortêncio,63709,4924,63.86,99.5,707,25,25747.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4318499,São José do Inhacorá,77732,2040,28.28,99.5,747,24.365,45716.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4318507,São José do Norte,1071.824,27866,22.81,96.6,623,18.45,29672.28,0.0,10.0,0.0,0.0,2.0,0.0,0.0,6.0,24.0,11.0,1.0,3.0,1.0,12.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0
4318606,São José do Ouro,335287,6911,20.62,100,755,24.365,41988.99,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
4318614,São José do Sul,55209,2464,35.27,96.7,725,24.365,25294.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4318622,São José dos Ausentes,1173.907,3559,2.8,98.5,663,14.93,25747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
4318705,São Leopoldo,103009,240378,2083.82,96.8,739,11.44,38317.82,10.0,166.0,22.0,2.0,46.0,0.0,0.0,18.0,155.0,68.0,17.0,27.0,96.0,57.0,12.0,0.0,23.0,2.0,1.0,0.0,0.0,0.0
